date,מדד בסיס,מדד פתיחה,locking,מדד גבוה,מדד נמוך,שווי שוק כולל (אלפי ש''ח)
30/07/2012,1093.09,1109.7,1110.57,1114.99,1108.49,428638988
31/07/2012,1110.57,1110.91,1105.79,1111.33,1103.34,424715768
01/08/2012,1105.79,1106.19,1106.56,1109.21,1099.94,425384913
02/08/2012,1106.56,1102.24,1096.01,1107.67,1095.79,420602791
05/08/2012,1096.01,1108.03,1101.23,1108.91,1100.38,416179873
06/08/2012,1101.23,1102.35,1097.55,1102.95,1096.34,415249900
07/08/2012,1097.55,1098.66,1109.12,1110.18,1098.25,423756672
08/08/2012,1109.12,1103.82,1110.22,1110.22,1102.88,423860101
09/08/2012,1110.22,1110.73,1107.26,1112.25,1104.82,422872986
12/08/2012,1107.26,1104.68,1100.77,1105.29,1095.62,422248254
13/08/2012,1100.77,1097.01,1083.86,1099.17,1082.12,419329183
14/08/2012,1083.86,1085.07,1091.42,1092.53,1084.34,420508881
15/08/2012,1091.42,1088.61,1091.62,1093.46,1087.14,419931883
16/08/2012,1091.62,1094.83,1099.66,1103.75,1093.13,420686913
19/08/2012,1099.66,1103.23,1106.47,1109.31,1102.07,420368245
20/08/2012,1106.47,1107.72,1104.87,1109.99,1103.79,420457962
21/08/2012,1104.87,1107.53,1118.73,1120.22,1106.38,423819834
22/08/2012,1118.73,1116.13,1115.07,1120.56,1112.78,422503731
23/08/2012,1115.07,1120.22,1109.42,1123.72,1108.21,420778377
26/08/2012,1109.42,1116.55,1112.27,1117.69,1111.03,420185858
27/08/2012,1112.27,1111.54,1115.76,1119.41,1111.38,422095788
28/08/2012,1115.76,1115.07,1108.23,1115.82,1107.2,416882892
29/08/2012,1108.23,1109.43,1120.75,1124.1,1107.79,419140983
30/08/2012,1120.75,1123.84,1120.58,1123.87,1116.96,418419529
02/09/2012,1120.58,1117.02,1114.59,1121.02,1113.92,416904323
03/09/2012,1114.59,1113.75,1119.69,1120.33,1113.63,419671150
04/09/2012,1119.69,1119.38,1113.52,1121.21,1112.34,416764629
05/09/2012,1113.52,1111.67,1113.67,1116.24,1106.28,416128273
06/09/2012,1113.67,1112.75,1112.57,1117.47,1109.83,415995674
09/09/2012,1112.57,1122.59,1129.45,1132.53,1120.91,423086258
10/09/2012,1129.45,1127.47,1131.47,1133.78,1126.18,424847293
11/09/2012,1131.47,1124.89,1130.71,1131.16,1122.82,423795006
12/09/2012,1130.71,1133.02,1133.84,1135.79,1128.53,425555653
13/09/2012,1133.84,1131.5,1133.05,1133.13,1128.67,424068852
19/09/2012,1133.05,1141.46,1138.1,1143.24,1137.19,425963362
20/09/2012,1138.1,1136.81,1138.33,1138.33,1134.76,422192104
23/09/2012,1138.33,1141.93,1148.54,1149.86,1141.27,422385734
24/09/2012,1148.54,1149.17,1166.98,1168.49,1148.29,427426611
27/09/2012,1166.98,1172.21,1189.25,1191.58,1168.19,436457159
02/10/2012,1189.25,1197.12,1216.35,1216.62,1195.48,444953567
03/10/2012,1216.35,1216.9,1229.82,1239.24,1211.97,447096888
04/10/2012,1229.82,1231,1226.23,1231,1223.41,444921165
09/10/2012,1226.23,1223.2,1207.55,1224.31,1207.55,436372200
10/10/2012,1207.55,1206.26,1206.41,1209.94,1194.59,435333113
11/10/2012,1206.41,1206.03,1216.86,1218.23,1203.68,436962768
14/10/2012,1216.86,1212.73,1215.62,1216.88,1204.68,434718051
15/10/2012,1215.62,1222.32,1228.82,1236.64,1218.91,436880983
16/10/2012,1228.82,1233.71,1233.61,1238.67,1229.63,438368056
17/10/2012,1233.61,1231.42,1233.49,1238.25,1229.47,441470628
18/10/2012,1233.49,1226.87,1217.26,1231.01,1215.47,442475695
21/10/2012,1217.26,1202.74,1199.19,1204.22,1196.35,437294427
22/10/2012,1199.19,1203.71,1207.51,1216.94,1198.06,439229325
23/10/2012,1207.51,1200.78,1192.07,1204.05,1190.19,434714466
24/10/2012,1192.07,1194.07,1202.49,1204.91,1190.84,437500181
25/10/2012,1202.49,1199.96,1209.74,1214.44,1199.16,440526199
28/10/2012,1209.74,1208.26,1208.41,1213.14,1207.19,439587196
29/10/2012,1208.41,1203.82,1199.61,1204.6,1197.71,436547767
30/10/2012,1199.61,1203.75,1209.12,1213.72,1202.32,440863707
31/10/2012,1209.12,1219.83,1214.22,1219.83,1207.13,442532487
01/11/2012,1214.22,1214.77,1219.71,1220.23,1213.99,443750921
04/11/2012,1219.71,1219.62,1216.77,1219.62,1213.59,443897541
05/11/2012,1216.77,1220.53,1223.96,1225.44,1218.86,446539099
06/11/2012,1223.96,1226.19,1229.66,1234.09,1223.45,445224806
07/11/2012,1229.66,1232.05,1212.2,1232.54,1212.2,440248045
08/11/2012,1212.2,1207.27,1211.57,1214.95,1204.92,440533246
11/11/2012,1211.57,1204.23,1208.12,1208.74,1197.65,438254458
12/11/2012,1208.12,1210.09,1199.41,1213.78,1197.94,435854041
13/11/2012,1199.41,1195.17,1200.33,1205.31,1193.4,434371266
14/11/2012,1200.33,1204.65,1189.22,1207.77,1189.22,430659848
15/11/2012,1189.22,1171.84,1181.76,1181.95,1167.27,425759246
18/11/2012,1181.76,1188.55,1198.38,1198.38,1187.06,429119921
19/11/2012,1198.38,1200.39,1206.13,1213.1,1197.3,431254418
20/11/2012,1206.13,1207.9,1204.9,1212.31,1201.22,430849970
21/11/2012,1204.9,1204.86,1208.66,1209.77,1197.47,433480884
22/11/2012,1208.66,1215.19,1211.03,1218.02,1209.5,432904717
25/11/2012,1211.03,1222.25,1227.17,1228.72,1222.12,437566956
26/11/2012,1227.17,1225.25,1229.6,1231.58,1222.06,438987707
27/11/2012,1229.6,1233.94,1235.46,1238.97,1231.88,441363453
28/11/2012,1235.46,1234.98,1226.13,1237.1,1226.13,442046943
29/11/2012,1226.13,1226.56,1229.97,1234.05,1226.08,440944339
02/12/2012,1229.97,1226.49,1232.35,1232.35,1225.28,440703739
03/12/2012,1232.35,1236.29,1232.34,1238.32,1228.38,439703779
04/12/2012,1232.34,1226.95,1225.31,1228.86,1223.62,439903089
05/12/2012,1225.31,1230.8,1230.66,1233.18,1228.3,444106578
06/12/2012,1230.66,1229.8,1228.53,1231.94,1226.13,442859505
09/12/2012,1228.53,1233.02,1234.58,1234.87,1232.34,447509059
10/12/2012,1234.58,1233.44,1234.29,1234.29,1227.71,446765536
11/12/2012,1234.29,1235.13,1244.51,1244.63,1233.85,450429942
12/12/2012,1244.51,1243.34,1244.45,1248.82,1242.87,444853368
13/12/2012,1244.45,1239.37,1230.88,1242.53,1230.88,437926071
16/12/2012,1230.88,1225.57,1219.46,1226.05,1217.05,430925401
17/12/2012,1219.46,1224.2,1211.65,1225.04,1205.18,428200268
18/12/2012,1211.65,1219.64,1216.39,1220.06,1215.04,430239824
19/12/2012,1216.39,1222.12,1226.34,1227.15,1220.33,434053128
20/12/2012,1226.34,1220.37,1220.74,1222.7,1217.41,429809385
23/12/2012,1220.74,1215.52,1203.92,1217.33,1203.92,424975736
24/12/2012,1203.92,1201.05,1190.91,1202.52,1187.03,421997102
25/12/2012,1190.91,1192.78,1181.48,1194.8,1179.86,419328646
26/12/2012,1181.48,1183.72,1185.92,1192.19,1177.68,420624281
27/12/2012,1185.92,1165.74,1184.12,1188.37,1165.74,419076582
30/12/2012,1184.12,1179.76,1186.78,1187.82,1179.3,419784411
31/12/2012,1186.78,1185.32,1185.6,1188.35,1177.37,418867678
01/01/2013,1185.6,1206.53,1214.59,1214.59,1202.65,427151977
02/01/2013,1214.59,1218.6,1221.31,1223.53,1217.13,428308204
03/01/2013,1221.31,1216.79,1210.62,1217.45,1207.13,426013867
06/01/2013,1210.62,1220.24,1216.39,1222.41,1215.9,431382038
07/01/2013,1216.39,1213.9,1206.78,1214.46,1205.41,429310392
08/01/2013,1206.78,1202.62,1203.97,1209.36,1201.29,428115938
09/01/2013,1203.97,1206.25,1210.26,1210.26,1204.96,430864973
10/01/2013,1210.26,1216.65,1224.11,1224.3,1206.68,434836079
13/01/2013,1224.11,1219.23,1217.76,1221.05,1216.09,431606789
14/01/2013,1217.76,1220.89,1219.33,1225.76,1216.47,431381870
15/01/2013,1219.33,1217.9,1210.24,1221.9,1208.74,429412366
16/01/2013,1210.24,1208.99,1208.65,1211.39,1199.89,428987438
17/01/2013,1208.65,1206.98,1207.67,1208.54,1203.91,428106219
20/01/2013,1207.67,1203.17,1189.26,1204.56,1189.17,423148257
21/01/2013,1189.26,1188.19,1193.01,1193.43,1179.08,425179410
23/01/2013,1193.01,1204.43,1204.65,1214.69,1201.81,428977981
24/01/2013,1204.65,1196.94,1196.34,1200.65,1190.8,427920007
27/01/2013,1196.34,1205.99,1192.81,1207.07,1192.48,425689353
28/01/2013,1192.81,1193.5,1197.34,1198.88,1189.26,427320551
29/01/2013,1197.34,1196.95,1186.5,1197.95,1182.07,424396699
30/01/2013,1186.5,1188.65,1176.67,1192.4,1174.22,420890516
31/01/2013,1176.67,1175.51,1177.36,1181.8,1172.55,419654319
03/02/2013,1177.36,1194.43,1195.19,1195.32,1192.23,424313767
04/02/2013,1195.19,1194.51,1195.58,1199,1189.63,423849729
05/02/2013,1195.58,1194.18,1205.01,1205.51,1192.41,427598819
06/02/2013,1205.01,1209.92,1202.88,1212.53,1201.27,427264771
07/02/2013,1202.88,1207.1,1210.46,1210.46,1204.52,427278537
10/02/2013,1210.46,1218.53,1212.35,1219.18,1212.35,431175326
11/02/2013,1212.35,1214.25,1218.38,1221.1,1213.47,433383995
12/02/2013,1218.38,1218.56,1229,1229.32,1215.11,435613514
13/02/2013,1229,1231.21,1225.38,1232.47,1223.44,435866301
14/02/2013,1225.38,1224.82,1220.71,1225.38,1217.04,433992205
17/02/2013,1220.71,1222.78,1224.59,1229.04,1221.75,434472225
18/02/2013,1224.59,1224.4,1218.47,1224.87,1216.3,431797343
19/02/2013,1218.47,1217.33,1224.72,1226.71,1216.6,434009949
20/02/2013,1224.72,1229.12,1241.9,1241.9,1227.8,438984881
21/02/2013,1241.9,1214.57,1218,1226.65,1214.57,432849620
25/02/2013,1218,1221.27,1220.67,1223.79,1218.78,434123247
26/02/2013,1220.67,1210.43,1217.9,1218.78,1208.22,431622336
27/02/2013,1217.9,1219.41,1214.93,1219.98,1214.6,430367727
28/02/2013,1214.93,1222.9,1221.47,1223.01,1218.42,431750037
03/03/2013,1221.47,1220.61,1216.09,1221.1,1214.74,429246209
04/03/2013,1216.09,1212.07,1217.96,1219.45,1208.59,430449548
05/03/2013,1217.96,1221.33,1226.21,1228.18,1221.13,434295453
06/03/2013,1226.21,1230.8,1228.23,1231.35,1226.35,435990619
07/03/2013,1228.23,1227.66,1226.89,1231.66,1225.14,439037246
10/03/2013,1226.89,1238.63,1237.28,1249.05,1237.28,440773809
11/03/2013,1237.28,1236.31,1236.98,1240.54,1234.87,441332114
12/03/2013,1236.98,1241.5,1240.78,1242.65,1238.68,442959984
13/03/2013,1240.78,1240.22,1240.06,1243.17,1233.88,443543196
14/03/2013,1240.06,1243.08,1240.51,1245.06,1240.35,445665356
17/03/2013,1240.51,1245.17,1234.95,1246.27,1233.6,443153403
18/03/2013,1234.95,1224.79,1244.64,1251.13,1223.39,444095154
19/03/2013,1244.64,1246.32,1248.96,1254.22,1242.98,445526792
20/03/2013,1248.96,1251.68,1249.37,1253.44,1247.41,444875520
21/03/2013,1249.37,1249.58,1239.09,1250.12,1238.14,443114404
24/03/2013,1239.09,1247.68,1247.42,1249.12,1241.86,444788418
27/03/2013,1247.42,1251.53,1243.95,1251.87,1240.12,442621796
28/03/2013,1243.95,1240.63,1237.67,1241.94,1234.78,439310403
02/04/2013,1237.67,1239.94,1242.54,1244.66,1237.48,441270933
03/04/2013,1242.54,1241.33,1239.79,1243.25,1238.19,441118129
04/04/2013,1239.79,1238.17,1229.74,1238.68,1229.2,438490535
07/04/2013,1229.74,1227.76,1225.74,1234.21,1223.93,436032105
08/04/2013,1225.74,1226.39,1228.42,1231.61,1223.6,437507398
09/04/2013,1228.42,1230.67,1229.26,1231.41,1227.59,434641049
10/04/2013,1229.26,1229.5,1232.23,1236.34,1227.25,433840414
11/04/2013,1232.23,1235.9,1230.12,1237.01,1228.43,433177438
14/04/2013,1230.12,1229.87,1230.35,1233.74,1227.58,431986745
17/04/2013,1230.35,1228.54,1218.55,1229.31,1215.52,428285529
18/04/2013,1218.55,1216.94,1203.74,1217.35,1202.78,423439832
21/04/2013,1203.74,1203.37,1203.37,1207.62,1191.42,422509234
22/04/2013,1203.37,1206.69,1201.62,1213.5,1192.28,423222599
23/04/2013,1201.62,1196.61,1207.71,1207.71,1195.25,425274061
24/04/2013,1207.71,1212.62,1215.02,1218.91,1208.88,426335510
25/04/2013,1215.02,1207.92,1205.09,1209.99,1202.82,424438620
28/04/2013,1205.09,1199.7,1196.8,1200.37,1195.12,421457346
29/04/2013,1196.8,1195.9,1196.86,1200.56,1195.55,421605596
30/04/2013,1196.86,1199.97,1206.19,1206.19,1197.8,423582941
01/05/2013,1206.19,1205.04,1204.14,1212.21,1202.61,420815254
02/05/2013,1204.14,1202.69,1204.53,1206.88,1201.34,420530449
05/05/2013,1204.53,1208.55,1203.01,1210.37,1199.47,420141202
06/05/2013,1203.01,1204.6,1209.89,1210.33,1201.84,422807565
07/05/2013,1209.89,1210.62,1210.68,1211.6,1207.22,422747638
08/05/2013,1210.68,1211.72,1209.31,1214.18,1207.26,423008706
09/05/2013,1209.31,1212.55,1203.19,1213.1,1203.19,420411734
12/05/2013,1203.19,1205.81,1193.16,1206.43,1191.89,416897681
13/05/2013,1193.16,1195.39,1204.66,1206.87,1193.84,420467271
16/05/2013,1204.66,1217.59,1215.76,1220.48,1214.35,427188360
19/05/2013,1215.76,1219.56,1222.72,1222.73,1217.67,429415129
20/05/2013,1222.72,1221.82,1230.16,1231.96,1219.53,432455154
21/05/2013,1230.16,1231.25,1232.23,1234.03,1227.92,431854305
22/05/2013,1232.23,1232.92,1232.71,1235.33,1227.86,432203925
23/05/2013,1232.71,1218.76,1215.4,1219.37,1211.42,425654176
26/05/2013,1215.4,1219.09,1224.12,1224.64,1218.72,429532103
27/05/2013,1224.12,1225.23,1225.56,1227.24,1222.95,429411289
28/05/2013,1225.56,1233.44,1241.17,1242.6,1233.23,434271704
29/05/2013,1241.17,1240.61,1232.07,1241.33,1231.21,430478575
30/05/2013,1232.07,1230,1232,1234.86,1224.51,428624539
02/06/2013,1232,1221.2,1222.6,1223.12,1219.68,426761134
03/06/2013,1222.6,1222.99,1227.6,1229.05,1219.94,428782532
04/06/2013,1227.6,1227.77,1231.83,1232.06,1226.96,430168030
05/06/2013,1231.83,1226.65,1226.31,1229.43,1225.06,427042887
06/06/2013,1226.31,1224.04,1225.26,1228.84,1222.56,425568119
09/06/2013,1225.26,1235.74,1232.63,1236.54,1231.36,429645837
10/06/2013,1232.63,1232.59,1237.21,1237.21,1231.09,431877868
11/06/2013,1237.21,1234.75,1228.17,1235.45,1225.72,429811896
12/06/2013,1228.17,1226.56,1227.86,1230.52,1224.99,429604798
13/06/2013,1227.86,1214.99,1222.13,1222.91,1212.7,427156532
16/06/2013,1222.13,1223.04,1225.11,1228.17,1222.01,427957274
17/06/2013,1225.11,1230.24,1228.98,1232.58,1227.65,427827496
18/06/2013,1228.98,1228.72,1228.22,1229.53,1226.59,427997311
19/06/2013,1228.22,1229.31,1223.83,1231.42,1222.32,427200182
20/06/2013,1223.83,1215.66,1211.77,1216.23,1210.47,424032560
23/06/2013,1211.77,1210.41,1210.83,1212.1,1203.39,423851461
24/06/2013,1210.83,1206.85,1198.9,1210.98,1197.7,419518380
25/06/2013,1198.9,1202.35,1195.75,1205.67,1195.75,417400417
26/06/2013,1195.75,1196.18,1193.67,1200.92,1193.1,418463849
27/06/2013,1193.67,1192.61,1189.67,1196.28,1187.81,417800263
30/06/2013,1189.67,1191.62,1190.5,1193.3,1188.49,418698608
01/07/2013,1190.5,1192.89,1195.14,1195.55,1188.62,419029053
02/07/2013,1195.14,1197.03,1199,1199.32,1194.45,421557381
03/07/2013,1199,1195.43,1189.44,1196.08,1183.97,417908415
04/07/2013,1189.44,1192.04,1195.09,1197.51,1191.2,419781336
07/07/2013,1195.09,1197.86,1202.15,1202.33,1196.68,421750244
08/07/2013,1202.15,1201.49,1207.71,1207.71,1200.97,424185814
09/07/2013,1207.71,1207.16,1206.87,1209.7,1203.77,423818661
10/07/2013,1206.87,1206.92,1206.06,1208.06,1203.8,422729490
11/07/2013,1206.06,1215.59,1214.52,1215.59,1211.82,423078606
14/07/2013,1214.52,1217.61,1221,1224.58,1217.59,425492215
15/07/2013,1221,1223.89,1220.44,1225.53,1219.1,425350849
17/07/2013,1220.44,1220.11,1223.72,1224.57,1215.86,425373559
18/07/2013,1223.72,1224.59,1226.89,1227.51,1220.77,427627208
21/07/2013,1226.89,1228.29,1226.45,1228.65,1222.57,427175663
22/07/2013,1226.45,1227.64,1229.49,1230.27,1226.18,428845957
23/07/2013,1229.49,1231.87,1230.29,1232.39,1228.94,431531745
24/07/2013,1230.29,1230.49,1234.2,1237.82,1228.64,433567777
25/07/2013,1234.2,1233.8,1229.24,1233.8,1224.34,430938849
28/07/2013,1229.24,1229.88,1227.94,1230.49,1226.78,429149351
29/07/2013,1227.94,1225.28,1223.55,1228.47,1221.91,427245483
30/07/2013,1223.55,1221.93,1203.46,1221.93,1197.07,414752067
31/07/2013,1203.46,1204.53,1203.47,1204.68,1197.55,414724308
01/08/2013,1203.47,1204.33,1207.84,1208.7,1202.59,413499527
04/08/2013,1207.84,1207.68,1208.94,1210.85,1206.11,413215039
05/08/2013,1208.94,1210.25,1203.65,1211.77,1200.3,410628992
06/08/2013,1203.65,1201.1,1200.87,1203.1,1198.69,409114487
07/08/2013,1200.87,1196.72,1200.47,1202.97,1193.27,410406800
08/08/2013,1200.47,1202.75,1202.85,1206.4,1199.93,411962931
11/08/2013,1202.85,1202.36,1202.75,1205.23,1199.5,416048606
12/08/2013,1202.75,1203.64,1206.86,1207.83,1202.18,415934711
13/08/2013,1206.86,1208.7,1211.72,1213.41,1208.29,417248119
14/08/2013,1211.72,1212.2,1212.58,1213.65,1209.94,418184301
15/08/2013,1212.58,1208.87,1204.89,1211.2,1203.72,415580071
18/08/2013,1204.89,1203,1207.24,1207.24,1201.38,415774156
19/08/2013,1207.24,1209.33,1208.84,1211.92,1206.18,416181175
20/08/2013,1208.84,1205.36,1207.81,1208.84,1203.76,413824263
21/08/2013,1207.81,1207.38,1203.22,1208.48,1202.44,410654067
22/08/2013,1203.22,1203.31,1201.28,1206.23,1199.5,409161310
25/08/2013,1201.28,1203.22,1198.56,1204.64,1171.19,408516739
26/08/2013,1198.56,1196.81,1184.39,1196.95,1183.84,406830940
27/08/2013,1184.39,1174.22,1156.19,1176.44,1156.19,401206781
28/08/2013,1156.19,1157.56,1164.69,1165.85,1145.2,401655455
29/08/2013,1164.69,1173.86,1178.41,1178.41,1166.43,403401858
01/09/2013,1178.41,1182.97,1185.11,1186.09,1181.05,403732694
02/09/2013,1185.11,1188.08,1190.1,1190.1,1184.47,404331277
03/09/2013,1190.1,1187.34,1179.73,1189.66,1172.76,402706071
08/09/2013,1179.73,1184.68,1165.42,1186.78,1165.42,398628832
09/09/2013,1165.42,1170.47,1179.84,1179.98,1168.46,402344758
10/09/2013,1179.84,1189.82,1198.44,1200.09,1188.23,406275441
11/09/2013,1198.44,1197.5,1200.43,1206,1196.04,406485885
12/09/2013,1200.43,1202.05,1202.81,1205.45,1198.39,405752327
15/09/2013,1202.81,1214.15,1225.8,1226.72,1214.15,412119784
16/09/2013,1225.8,1232.86,1230.37,1235.72,1226.83,412986030
17/09/2013,1230.37,1230.09,1240.08,1241.02,1222.65,414093897
22/09/2013,1240.08,1242.47,1252.98,1257,1238.11,415746548
23/09/2013,1252.98,1257.01,1261.54,1277.59,1256.41,418823939
24/09/2013,1261.54,1267.55,1256.36,1267.55,1253.73,418211898
29/09/2013,1256.36,1259.98,1270.93,1275.75,1259.06,422523075
30/09/2013,1270.93,1263.92,1264.98,1268.91,1258.11,419164575
01/10/2013,1264.98,1269.98,1274.78,1275.93,1269.56,421780768
02/10/2013,1274.78,1272.05,1271.97,1284.38,1268.99,420915074
03/10/2013,1271.97,1273.93,1257.64,1276,1257.64,434162158
06/10/2013,1257.64,1271.68,1275.3,1276.96,1269.35,440738618
07/10/2013,1275.3,1270.73,1280.59,1280.59,1265.78,442001670
08/10/2013,1280.59,1283.22,1282.07,1285.32,1277.55,443684070
09/10/2013,1282.07,1276.83,1286.12,1292.28,1275.5,445111637
10/10/2013,1286.12,1287.34,1292.75,1298.21,1286.04,448903385
13/10/2013,1292.75,1297.08,1285.16,1301.7,1285.16,447061835
14/10/2013,1285.16,1285.46,1295.8,1296.92,1281.88,450151748
15/10/2013,1295.8,1301.51,1302.95,1303.66,1292.2,450134528
16/10/2013,1302.95,1304.01,1307,1308.79,1301.98,450599684
17/10/2013,1307,1303.6,1296.65,1308.96,1295.02,448002801
20/10/2013,1296.65,1301.15,1305.67,1306.14,1297.03,449855981
21/10/2013,1305.67,1306.94,1304.15,1307.15,1301.45,450975033
22/10/2013,1304.15,1304.87,1308.27,1308.78,1302.1,451017640
23/10/2013,1308.27,1302.78,1289.33,1302.85,1288.94,446215917
24/10/2013,1289.33,1293.23,1286.36,1294.62,1282.78,445176553
27/10/2013,1286.36,1290.92,1293.32,1295.99,1290.32,450286128
28/10/2013,1293.32,1295.34,1285.32,1295.97,1284.77,447430104
29/10/2013,1285.32,1288.11,1289.75,1293.79,1286.77,448535143
30/10/2013,1289.75,1291.96,1283.08,1295.83,1281.96,440719826
31/10/2013,1283.08,1276.1,1288.19,1288.19,1275.18,440275577
03/11/2013,1288.19,1293.81,1293.42,1294.77,1291.73,440879065
04/11/2013,1293.42,1293.58,1301.37,1303.32,1292.07,442788664
05/11/2013,1301.37,1302.81,1297.97,1304.42,1296.53,442587043
06/11/2013,1297.97,1302.87,1304.96,1308.22,1301.3,443789423
07/11/2013,1304.96,1303.42,1310.46,1312.69,1302.76,447306860
10/11/2013,1310.46,1314.76,1313.41,1316.48,1312.16,448452667
11/11/2013,1313.41,1313.95,1311.55,1315.02,1310.38,447968637
12/11/2013,1311.55,1311.85,1309.07,1312.62,1305.69,448273587
13/11/2013,1309.07,1305.69,1307.31,1310.37,1304.12,447832029
14/11/2013,1307.31,1312.17,1315.86,1316.25,1312.17,450941600
17/11/2013,1315.86,1320.14,1327.19,1328.03,1319.75,453882799
18/11/2013,1327.19,1328.3,1334.14,1339.79,1328.3,455342797
19/11/2013,1334.14,1335.07,1335.31,1337.43,1331.39,456301114
20/11/2013,1335.31,1337.35,1344.34,1345.66,1336.63,463933247
21/11/2013,1344.34,1342.03,1344.85,1346.57,1336.94,464128103
24/11/2013,1344.85,1349.9,1352.96,1355.38,1349.88,466879006
25/11/2013,1352.96,1356.51,1350.13,1356.81,1349.57,466278468
26/11/2013,1350.13,1351.25,1346.72,1351.69,1344.62,464246172
27/11/2013,1346.72,1350.7,1351.96,1354.11,1346.83,466415203
28/11/2013,1351.96,1353.64,1358.23,1358.78,1352.43,466867802
01/12/2013,1358.23,1361.45,1377.79,1378.06,1361.29,473391751
02/12/2013,1377.79,1379.53,1372.33,1382.08,1370.73,471745914
03/12/2013,1372.33,1372.97,1364.73,1373.26,1362.43,469543710
04/12/2013,1364.73,1367.47,1363.86,1367.67,1355.6,468546802
05/12/2013,1363.86,1364.93,1368.3,1369.94,1361.01,468536278
08/12/2013,1368.3,1375.68,1371.18,1378.83,1368.64,468452624
09/12/2013,1371.18,1372.47,1363.51,1372.47,1363.51,464978537
10/12/2013,1363.51,1363.19,1351.64,1364.83,1340.14,465678932
11/12/2013,1351.64,1348.22,1342.93,1354.06,1341.03,463148972
12/12/2013,1342.93,1323.84,1326.92,1336,1318.9,453601772
15/12/2013,1326.92,1318.44,1315.07,1320.57,1313.2,450244941
16/12/2013,1315.07,1310.21,1328.69,1329.18,1310.21,454124581
17/12/2013,1328.69,1329.07,1320.08,1331.83,1318.09,451924195
18/12/2013,1320.08,1324.36,1325.08,1327.33,1321.91,453641705
19/12/2013,1325.08,1336.33,1323.04,1336.81,1320.03,473835448
22/12/2013,1323.04,1326.96,1339.28,1339.28,1323.32,476667591
23/12/2013,1339.28,1344.58,1348.99,1356.58,1343.27,477810052
24/12/2013,1348.99,1347.45,1341.67,1351.59,1338.68,474951486
25/12/2013,1341.67,1345.84,1341.85,1349.92,1340.68,476444515
26/12/2013,1341.85,1329.44,1333.42,1335.02,1328.3,475462223
